id,title,keywords,alt_text,attribution,attribution_url,url,filename
1554,ITDP station design 4,,BRT Station Design ,,https://www.itdp.org/,https://barrfdn-prod.s3.amazonaws.com/image/1554/original.jpg,1554.jpg
1555,BRT Station Design Competition,,BostonBRT,,http://www.bostonbrt.org/,https://barrfdn-prod.s3.amazonaws.com/image/1555/original.jpg,1555.jpg
1556,Chris Van Eyken,mobility,Chris Van Eyken,,,https://barrfdn-prod.s3.amazonaws.com/image/1556/original.jpg,1556.jpg
1557,Michael ITDP,,Michael ,,,https://barrfdn-prod.s3.amazonaws.com/image/1557/original.jpg,1557.jpg
1558,BRT station cafe kiosk,mobility,BRT station ,,https://www.itdp.org/,https://barrfdn-prod.s3.amazonaws.com/image/1558/original.jpg,1558.jpg
1559,Everett Bus Pilot,Mobility,"An MBTA bus drives down a protected bus-only lane in Everett, Massachusetts.",Josh Reynolds,https://www.bostonglobe.com/metro/2016/12/13/people-hate-taking-bus-could-bus-only-lanes-everett-change-that/XvUCBI0D0XN3M6SfAtRifP/story.html,https://barrfdn-prod.s3.amazonaws.com/image/1559/original.jpg,1559.jpg
1560,BRT in Mexico City,mobility,BRT in Mexico City,,https://www.itdp.org/,https://barrfdn-prod.s3.amazonaws.com/image/1560/original.jpg,1560.jpg
1561,SLJ logo,,SLJ,,,https://barrfdn-prod.s3.amazonaws.com/image/1561/original.jpg,1561.jpg
1562,Jacobs Pillow dancers,art,Jacob's Pillow,Hayim Heron,https://www.jacobspillow.org/,https://barrfdn-prod.s3.amazonaws.com/image/1562/original.jpg,1562.jpg
1563,Jacob's Pillow Square Logo,,Jacob's Pillow,,,https://barrfdn-prod.s3.amazonaws.com/image/1563/original.jpg,1563.jpg
1564,PEM painting woman,arts,Peabody Essex Museum,,http://www.pem.org/,https://barrfdn-prod.s3.amazonaws.com/image/1564/original.jpg,1564.jpg
1565,PEM square logo,arts,PEM,,,https://barrfdn-prod.s3.amazonaws.com/image/1565/original.jpeg,1565.jpeg
1566,Jacobs Pillow Mexican Dance,arts,Jacob's Pillow,Hayim Heron,https://www.jacobspillow.org/,https://barrfdn-prod.s3.amazonaws.com/image/1566/original.jpg,1566.jpg
1568,Go Boston 2030 commutes 2,,Go Boston 2030 data,,https://www.boston.gov/transportation/go-boston-2030,https://barrfdn-prod.s3.amazonaws.com/image/1568/original.jpg,1568.jpg
1569,MIRA at fenway,,MIRA,,,https://barrfdn-prod.s3.amazonaws.com/image/1569/original.jpg,1569.jpg
1570,MIRA outside,special initiative,MIRA,,https://www.miracoalition.org/,https://barrfdn-prod.s3.amazonaws.com/image/1570/original.jpg,1570.jpg
1572,MIRA logo,special initiative,MIRA,,,https://barrfdn-prod.s3.amazonaws.com/image/1572/original.jpg,1572.jpg
1573,Transcend architecture photo,Education,Transcend,Transcend,,https://barrfdn-prod.s3.amazonaws.com/image/1573/original.jpg,1573.jpg
1574,Transcend architecture photo2,education,Transcend ,Transcend,http://www.transcendeducation.org/,https://barrfdn-prod.s3.amazonaws.com/image/1574/original.jpg,1574.jpg
1575,PEM dancers,arts,"BoSoma Dancers in Rodin, PEM",,http://www.pem.org/,https://barrfdn-prod.s3.amazonaws.com/image/1575/original.jpg,1575.jpg
1576,PEM shoe car,arts,"PEM,David Crow's stiletto shoe car ",,http://www.pem.org/,https://barrfdn-prod.s3.amazonaws.com/image/1576/original.jpg,1576.jpg
1577,PEM shoe car 2,arts,PEM shoe car 2,,http://www.pem.org/,https://barrfdn-prod.s3.amazonaws.com/image/1577/original.jpg,1577.jpg
1578,Springpoint Student Artwork,Education,Springpoint,,http://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/1578/original.jpg,1578.jpg
1579,Reveal - Center for Investigative Reporting ,"special initiative, journalism",Reveal - Center for Investigative Reporting ,"Al Letson, host of Reveal",https://www.revealnews.org/,https://barrfdn-prod.s3.amazonaws.com/image/1579/original.jpg,1579.jpg
1580,Reveal Square Logo,journalism ,Reveal,Reveal logo,,https://barrfdn-prod.s3.amazonaws.com/image/1580/original.jpg,1580.jpg
1581,Beauty and the Bus Week 1 Winner,mobility,"Beauty and the Bus, BostonBRT",melyc,http://www.bostonbrt.org/,https://barrfdn-prod.s3.amazonaws.com/image/1581/original.jpg,1581.jpg
1582,Beauty and the Bus Week 1 Winner,mobility,"Beauty and the Bus, BostonBRT",melyc,http://www.bostonbrt.org/,https://barrfdn-prod.s3.amazonaws.com/image/1582/original.jpg,1582.jpg
1583,Communicate Origin Graphic,"Stefan, Communications",Communicate,,,https://barrfdn-prod.s3.amazonaws.com/image/1583/original.png,1583.png
1584,Communicate Origin Graphic2,,leadership communications ,,,https://barrfdn-prod.s3.amazonaws.com/image/1584/original.png,1584.png
1585,CEP square Logo,,CEP,,,https://barrfdn-prod.s3.amazonaws.com/image/1585/original.png,1585.png
1586,cep horizontal logo,,CEP,,,https://barrfdn-prod.s3.amazonaws.com/image/1586/original.png,1586.png
1587,CEP 2017 conference photo,,CEP 2017,,http://effectivephilanthropy.org/,https://barrfdn-prod.s3.amazonaws.com/image/1587/original.jpg,1587.jpg
1588,sir-ernest-shackletons,,sir-ernest-shackletons-1915-expedition-to-the-antarctic-vintage-02,,,https://barrfdn-prod.s3.amazonaws.com/image/1588/original.jpg,1588.jpg
1589,Shackleton arriving at elephant island,communications ,Shackleton arriving at elephant island,,,https://barrfdn-prod.s3.amazonaws.com/image/1589/original.jpg,1589.jpg
1590,Shackleton hauling boat,,Men work together to haul a boat ashore. ,Frank Hurley,,https://barrfdn-prod.s3.amazonaws.com/image/1590/original.jpg,1590.jpg
1591,Shackleton arriving at elephant island cropped,,Leadership lessons from Shackleton,Frank Hurley,,https://barrfdn-prod.s3.amazonaws.com/image/1591/original.jpg,1591.jpg
1592,"CEP conference, Jim's panel",,Jim Canales at CEP 2017 conference,,,https://barrfdn-prod.s3.amazonaws.com/image/1592/original.jpg,1592.jpg
1593,Roger Nozaki White Background polished,Staff,"Roger Nozaki, Barr Foundation ",,,https://barrfdn-prod.s3.amazonaws.com/image/1593/original.jpg,1593.jpg
1594,A Better City event ,"clean energy, climate","A Better City, Joint Solar purchase agreement",,http://www.abettercity.org/,https://barrfdn-prod.s3.amazonaws.com/image/1594/original.jpg,1594.jpg
1596,Education Wider Learning Ecosystem RFP,Education,Wider Learning Ecosystem RFP,,,https://barrfdn-prod.s3.amazonaws.com/image/1596/original.jpg,1596.jpg
1597,Gateway to College President,education,Gateway to College President Emily Froimson,,,https://barrfdn-prod.s3.amazonaws.com/image/1597/original.jpg,1597.jpg
1598,Gateway to College President2,,Gateway to College President Emily Froimson,,,https://barrfdn-prod.s3.amazonaws.com/image/1598/original.jpg,1598.jpg
1599,Gateway to College Three Teens,Education,Gateway to College Doubles Reach in New England,,http://www.gatewaytocollege.org/index.html,https://barrfdn-prod.s3.amazonaws.com/image/1599/original.jpg,1599.jpg
1600,Solar Farm ,climate,Solar Farm ,Dominion Resources,http://www.abettercity.org/,https://barrfdn-prod.s3.amazonaws.com/image/1600/original.jpg,1600.jpg
1601,Teach for America students,education,Teach for America Massachusetts,,https://massachusetts.teachforamerica.org/,https://barrfdn-prod.s3.amazonaws.com/image/1601/original.jpg,1601.jpg
1602,Teach for America square logo,,Teach for America Massachusetts,,,https://barrfdn-prod.s3.amazonaws.com/image/1602/original.png,1602.png
1603,Mother out Front Climate March,"climate, clean energy",Boston Climate March,,http://www.mothersoutfront.org/,https://barrfdn-prod.s3.amazonaws.com/image/1603/original.jpg,1603.jpg
1604,BostonBRT Facebook Station Design,"BRT, mobility",Vote for your favorite BRT station design,,,https://barrfdn-prod.s3.amazonaws.com/image/1604/original.jpeg,1604.jpeg
1605,Vote for Favorite BRT station design 3,,Vote for your favorite BRT station design,,,https://barrfdn-prod.s3.amazonaws.com/image/1605/original.jpg,1605.jpg
1606,BRT station design utile,,BostonBRT Station Design Entry by Utile,Utile,,https://barrfdn-prod.s3.amazonaws.com/image/1606/original.jpg,1606.jpg
1607,BostonBRT station design cover photo,,Renderings of BRT station designs for Boston.,,,https://barrfdn-prod.s3.amazonaws.com/image/1607/original.jpg,1607.jpg
1608,Boston BRT Station Design photos,mobility,Renderings of designed BRT stations for Boston. ,,,https://barrfdn-prod.s3.amazonaws.com/image/1608/original.jpg,1608.jpg
1609,Invisible Man,artwork,Invisible Man,,,https://barrfdn-prod.s3.amazonaws.com/image/1609/original.jpg,1609.jpg
1610,CE community choice aggregation crowd shot ,Clean Energy,Community Choice Aggregation ,Lara Kimmerer,,https://barrfdn-prod.s3.amazonaws.com/image/1610/original.jpg,1610.jpg
1611,CE community choice aggregation holding up signs,clean energy,Community Choice Aggregation,Lara Kimmerer,http://www.mothersoutfront.org/,https://barrfdn-prod.s3.amazonaws.com/image/1611/original.jpg,1611.jpg
1612,Mothers Out Front Square Logo,Clean energy,Mothers Out Front,,,https://barrfdn-prod.s3.amazonaws.com/image/1612/original.jpeg,1612.jpeg
1613,Phoenix Network graduation,education,Phoenix Charter Academy,,http://phoenixcharteracademy.org/,https://barrfdn-prod.s3.amazonaws.com/image/1613/original.jpg,1613.jpg
1614,Beauty and the Bus BRT rain and umbrella,mobility,"Beauty and the Bus, BostonBRT",,http://www.bostonbrt.org/,https://barrfdn-prod.s3.amazonaws.com/image/1614/original.jpg,1614.jpg
1615,Beauty and the bus rain no people,mobility,BRT in Boston,,http://www.bostonbrt.org/,https://barrfdn-prod.s3.amazonaws.com/image/1615/original.jpg,1615.jpg
1616,Beauty and the Bus raincoat in bus station,mobility,BRT in Boston,,http://www.bostonbrt.org/,https://barrfdn-prod.s3.amazonaws.com/image/1616/original.jpg,1616.jpg
1617,College bound dorchester teen writing,education,"Barr, Education, College Bound Dorchester",,http://collegebounddorchester.org/,https://barrfdn-prod.s3.amazonaws.com/image/1617/original.jpg,1617.jpg
1618,Jacob's Pillow Dancing and smiling,arts,Jacob's Pillow,Christopher Duggan,https://www.jacobspillow.org/,https://barrfdn-prod.s3.amazonaws.com/image/1618/original.jpg,1618.jpg
1619,Community gathering at jacobs pillow,arts,"Jacob's Pillow, Barr Foundation",Hayim Heron,https://www.jacobspillow.org/,https://barrfdn-prod.s3.amazonaws.com/image/1619/original.jpg,1619.jpg
1620,Nick Cave Until via Mass Moca,arts,Nick Cave Until via Mass Moca,Nick Cave Until,http://massmoca.org/,https://barrfdn-prod.s3.amazonaws.com/image/1620/original.jpg,1620.jpg
1621,Celebrity Series ,Arts,"Celebrity Series, Soweto Gospel, Barr Foundation",Robert Torres,http://www.celebrityseries.org/,https://barrfdn-prod.s3.amazonaws.com/image/1621/original.jpg,1621.jpg
1622,Mass Action ,office art,Mass Action,,,https://barrfdn-prod.s3.amazonaws.com/image/1622/original.jpg,1622.jpg
1623,Office Art Filmsy Excuse,art,Flimsy Excuse,,,https://barrfdn-prod.s3.amazonaws.com/image/1623/original.jpg,1623.jpg
1624,office art puerto rican ,art,Shadows Dangled ,,,https://barrfdn-prod.s3.amazonaws.com/image/1624/original.jpg,1624.jpg
1625,office art puerto rican 2,art,Shadows Dangled,,,https://barrfdn-prod.s3.amazonaws.com/image/1625/original.jpg,1625.jpg
1626,office art puerto rican 3,,office art puerto rican 3,,Shadows Dangled,https://barrfdn-prod.s3.amazonaws.com/image/1626/original.jpg,1626.jpg
1627,Puerto rico 4,,Shadows Dangled,,,https://barrfdn-prod.s3.amazonaws.com/image/1627/original.jpg,1627.jpg
1628,Yellow art,art,Untitled ,,,https://barrfdn-prod.s3.amazonaws.com/image/1628/original.jpg,1628.jpg
1629,Red Recording Gray,office art,Red Recording Gray,,,https://barrfdn-prod.s3.amazonaws.com/image/1629/original.jpg,1629.jpg
1630,Melting Ice,art,Melting ice on Gunnar's land,,,https://barrfdn-prod.s3.amazonaws.com/image/1630/original.jpg,1630.jpg
1631,Congregations lead by example through Boston Interfaith community solar project,clean energy,"Congregations lead by example through Boston Interfaith community solar project
",,,https://barrfdn-prod.s3.amazonaws.com/image/1631/original.jpg,1631.jpg
1632,Congregation Solar Group Photo,clean energy,"Congregations lead by example through Boston Interfaith community solar project 
",,,https://barrfdn-prod.s3.amazonaws.com/image/1632/original.jpg,1632.jpg
1633,New Mariama Headshot,"clean energy, fellow",Mariama White-Hammond ,,,https://barrfdn-prod.s3.amazonaws.com/image/1633/original.jpg,1633.jpg
1634,Green Justice Coalition Logo horizontal,,Green Justice Coalition,,,https://barrfdn-prod.s3.amazonaws.com/image/1634/original.png,1634.png
1635,Green Justice Coalition Logo horizontal2,,Green Justice Coalition Logo horizontal2,,,https://barrfdn-prod.s3.amazonaws.com/image/1635/original.jpg,1635.jpg
1636,Nari Ward,,Nari Ward,,,https://barrfdn-prod.s3.amazonaws.com/image/1636/original.jpg,1636.jpg
1637,Education Wider Learning Ecosystem RFP Q+A,Education,FAQ,,,https://barrfdn-prod.s3.amazonaws.com/image/1637/original.jpeg,1637.jpeg
1638,Education Webinar Intro Slide Square,education,Education Webinar Intro Slide Square,,,https://barrfdn-prod.s3.amazonaws.com/image/1638/original.jpeg,1638.jpeg
1639,Wider Learning Ecosystem Square ,education,Wider Learning Ecosystem Square ,,,https://barrfdn-prod.s3.amazonaws.com/image/1639/original.jpeg,1639.jpeg
1640,Gateway City Arts,arts,Gateway City Arts,,,https://barrfdn-prod.s3.amazonaws.com/image/1640/original.jpg,1640.jpg
1641,Gateway City Arts People,arts,Gateway City Arts,,https://www.gatewaycityarts.com/,https://barrfdn-prod.s3.amazonaws.com/image/1641/original.jpg,1641.jpg
1642,Gateway City Arts square logo,,Gateway City Arts,,,https://barrfdn-prod.s3.amazonaws.com/image/1642/original.jpg,1642.jpg
1643,Springpoint science photo,education,Springpoint,,http://www.springpointschools.org/,https://barrfdn-prod.s3.amazonaws.com/image/1643/original.jpg,1643.jpg
1644,BostonBRT testing icon,,BostonBRT,,,https://barrfdn-prod.s3.amazonaws.com/image/1644/original.jpg,1644.jpg
1645,BostonBRT board any door,,BostonBRT board any door,,,https://barrfdn-prod.s3.amazonaws.com/image/1645/original.jpeg,1645.jpeg
1646,Stefan at ComNet15,Stefan Lanfer Communications Network,Stefan Lanfer presenting at the 2015 Communications Network Annual Conference,Communications Network,http://www.comnetwork.org/,https://barrfdn-prod.s3.amazonaws.com/image/1646/original.jpg,1646.jpg
1647,Peter Shelley CLF boston globe,Waterfront,"Peter Shelley, CLF",Boston Globe,,https://barrfdn-prod.s3.amazonaws.com/image/1647/original.jpg,1647.jpg
1648,Linked Learning Conference visit,Education,"Participants in the Barr-sponsored trip to the Linked Learning Convention in January 2016, visiting the Bay Area Digital Arts academy at San Lorenzo High School",,,https://barrfdn-prod.s3.amazonaws.com/image/1648/original.jpg,1648.jpg
1649,Next Gen logo cropped,,Next Gen logo cropped,,,https://barrfdn-prod.s3.amazonaws.com/image/1649/original.jpg,1649.jpg
1650,Next Gen logo cropped2,,Next Gen logo cropped2,,,https://barrfdn-prod.s3.amazonaws.com/image/1650/original.jpg,1650.jpg
1651,Boston City Hall Green,,City Hall,Mayor Walsh ,,https://barrfdn-prod.s3.amazonaws.com/image/1651/original.jpg,1651.jpg
1652,Jim Paris Accord Press Conference,,Jim Canales,,,https://barrfdn-prod.s3.amazonaws.com/image/1652/original.jpg,1652.jpg
1653,Giles Li,,Giles Li profile photo,,,https://barrfdn-prod.s3.amazonaws.com/image/1653/original.png,1653.png
1654,BCNC Family,,A family engaged in BCNC services,,http://bcnc.net/,https://barrfdn-prod.s3.amazonaws.com/image/1654/original.jpg,1654.jpg
1655,BCNC Kids,,Smiling children engaged in BCNC activities,,http://bcnc.net/,https://barrfdn-prod.s3.amazonaws.com/image/1655/original.jpeg,1655.jpeg
1656,BCNC Hudson St. Historic,,Historic photo of young boy on sidewalk in Boston Chinatown,,,https://barrfdn-prod.s3.amazonaws.com/image/1656/original.jpg,1656.jpg
1657,BCNC Mom with Child,,"Mother and child looking at BCNC poster, artwork",Steven Sulewski Photography,http://bcnc.net/,https://barrfdn-prod.s3.amazonaws.com/image/1657/original.jpg,1657.jpg
1658,BCNC Ribbon Cutting,,2017 Ribbon cutting at BCNC Pau Arts Center,Steven Sulewski Photography,http://bcnc.net/,https://barrfdn-prod.s3.amazonaws.com/image/1658/original.jpg,1658.jpg
1661,Barr Logo,logo,Barr Foundation,,,https://barrfdn-prod.s3.amazonaws.com/image/1661/original.jpg,1661.jpg
1662,Positive Youth Development Key Traits,education,Key Traits of Positive Youth Development,,,https://barrfdn-prod.s3.amazonaws.com/image/1662/original.jpeg,1662.jpeg
1663,Neighbor to Neighbor group photo,climate,Young people pose and pump fists in the air at a Neighbor to Neighbor rally. ,,http://www.n2nma.org/en/,https://barrfdn-prod.s3.amazonaws.com/image/1663/original.jpg,1663.jpg
1665,Sue Tierney Headshot,trustees,Sue Tierney,,,https://barrfdn-prod.s3.amazonaws.com/image/1665/original.jpg,1665.jpg
1666,Sue T 2 headshot,trustee,Sue Tierney,,,https://barrfdn-prod.s3.amazonaws.com/image/1666/original.jpg,1666.jpg
1667,Sue and Lee photo,,Barr Foundation Appoints Two New Trustees,,,https://barrfdn-prod.s3.amazonaws.com/image/1667/original.jpg,1667.jpg
1668,Jenny Amory New,fellow,Jenny Amory,,,https://barrfdn-prod.s3.amazonaws.com/image/1668/original.jpg,1668.jpg
1669,Valora Washington New,fellow,Valoria Washington,,,https://barrfdn-prod.s3.amazonaws.com/image/1669/original.jpg,1669.jpg
1670,Andrew Kendall New,fellow,Andrew Kendall,,,https://barrfdn-prod.s3.amazonaws.com/image/1670/original.jpg,1670.jpg
1671,Meg Campbell,fellow,Meg Campbell,,,https://barrfdn-prod.s3.amazonaws.com/image/1671/original.jpeg,1671.jpeg
1672,Elena Letona New,fellow,Elena Letona,,,https://barrfdn-prod.s3.amazonaws.com/image/1672/original.png,1672.png
1673,Tiffiany Gueye headshot new,fellow,Tiffany Guey,,,https://barrfdn-prod.s3.amazonaws.com/image/1673/original.png,1673.png
1674,Miguel Gomez Ibanez new,fellow,Miguel Gomez Ibanez,,,https://barrfdn-prod.s3.amazonaws.com/image/1674/original.jpg,1674.jpg
1675,Bob Giannino headshot new,fellow,Bob Giannino,,,https://barrfdn-prod.s3.amazonaws.com/image/1675/original.jpg,1675.jpg
1676,Meizhu Lui New,fellow,Meizhu Lui,,,https://barrfdn-prod.s3.amazonaws.com/image/1676/original.jpg,1676.jpg
1677,BF fellows group photo 2007,fellows,The 2007 Barr Fellows class smiles for a group photo.,,,https://barrfdn-prod.s3.amazonaws.com/image/1677/original.jpg,1677.jpg
1678,Jeanne Pinado headshot new,fellow,Jeanne Pinado,,,https://barrfdn-prod.s3.amazonaws.com/image/1678/original.jpg,1678.jpg
1679,Vivien Li new headshot,fellow,Vivien Li,,,https://barrfdn-prod.s3.amazonaws.com/image/1679/original.jpg,1679.jpg
1680,Diana Lam New,fellow,Diana Lam,,,https://barrfdn-prod.s3.amazonaws.com/image/1680/original.jpg,1680.jpg
1681,Michael Maso New,fellow,Michael Maso,,,https://barrfdn-prod.s3.amazonaws.com/image/1681/original.jpg,1681.jpg
1682,Penn Loh,fellow,Penn Loh,,,https://barrfdn-prod.s3.amazonaws.com/image/1682/original.jpg,1682.jpg
1683,Aaron Gornstein,fellow,Aaron Gornstein,,,https://barrfdn-prod.s3.amazonaws.com/image/1683/original.jpg,1683.jpg
1684,Aaron Gornstein New 2,fellow,Aaron Gornstein,,,https://barrfdn-prod.s3.amazonaws.com/image/1684/original.jpg,1684.jpg
1685,Aaron Gornstein New 3,,Aaron Gornstein,,,https://barrfdn-prod.s3.amazonaws.com/image/1685/original.jpg,1685.jpg
1686,David Shapiro,fellow,David Shapiro,,,https://barrfdn-prod.s3.amazonaws.com/image/1686/original.jpg,1686.jpg
1687,Linda Nathan New,fellow,Linda Nathan,,,https://barrfdn-prod.s3.amazonaws.com/image/1687/original.png,1687.png
1688,Vanessa Calderon,fellow,Vanessa Calderón-Rosado,,,https://barrfdn-prod.s3.amazonaws.com/image/1688/original.jpg,1688.jpg
1689,Alexandra Oliver-Davila,fellow,Alexandra Oliver-Davila,,,https://barrfdn-prod.s3.amazonaws.com/image/1689/original.jpg,1689.jpg
1690,carole charnow new,fellow,carole charnow,,,https://barrfdn-prod.s3.amazonaws.com/image/1690/original.jpg,1690.jpg
1691,Jesus Gerena new,fellow,Jesus Gerena,,,https://barrfdn-prod.s3.amazonaws.com/image/1691/original.jpg,1691.jpg
1692,Sandra Lopez Burke new,fellow,Sandra Lopez Burke,,,https://barrfdn-prod.s3.amazonaws.com/image/1692/original.jpg,1692.jpg
1693,Elmer Freeman,fellows,Elmer Freeman,,,https://barrfdn-prod.s3.amazonaws.com/image/1693/original.jpg,1693.jpg
1694,Juan Leyton New,fellow,Juan Leyton,,,https://barrfdn-prod.s3.amazonaws.com/image/1694/original.jpg,1694.jpg
1695,Arthur Pearson New,fellow,Arthur Pearson,,,https://barrfdn-prod.s3.amazonaws.com/image/1695/original.jpg,1695.jpg
1696,Emmett Folgert New,fellow,Emmett Folgert photo credit to Christopher Evans,Christopher Evans,,https://barrfdn-prod.s3.amazonaws.com/image/1696/original.jpg,1696.jpg
1697,Wayne Ysaguirre New,fellow,Wayne Ysaguirre Credit to Baystate Banner,Baystate Banner,,https://barrfdn-prod.s3.amazonaws.com/image/1697/original.jpg,1697.jpg
1698,Cathy Edwards Headshot,,Cathy Edwards,,,https://barrfdn-prod.s3.amazonaws.com/image/1698/original.jpeg,1698.jpeg
1699,Cathy Edwards Headshot 2,,Cathy Edwards,,,https://barrfdn-prod.s3.amazonaws.com/image/1699/original.jpg,1699.jpg
1700,NEFA Creative Economy Graphic,,NEFA Creative Economy Graphic,,,https://barrfdn-prod.s3.amazonaws.com/image/1700/original.jpeg,1700.jpeg
1701,NEFA creative economy report photo,NEFA report,"Ronald K. Brown/EVIDENCE, A Dance Company, by Sally Cohn courtesy of The Yard",The Yard,https://nefa.org/,https://barrfdn-prod.s3.amazonaws.com/image/1701/original.jpg,1701.jpg
1702,NEFA creative economy report photo singers,"NEFA, arts ",Angelique Kidjo by Judy Sirota Rosenthal,Angelique Kidjo by Judy Sirota Rosenthal,https://nefa.org/,https://barrfdn-prod.s3.amazonaws.com/image/1702/original.jpg,1702.jpg
1703,Beth Anderson Headshot,2017 fellow,Beth Anderson,,,https://barrfdn-prod.s3.amazonaws.com/image/1703/original.jpg,1703.jpg
1705,BPeace Herald,2017 fellow,BPeace Herald,Chitose Suzuki,,https://barrfdn-prod.s3.amazonaws.com/image/1705/original.jpg,1705.jpg
1707,Epiphany School ,2017 fellow,Epiphany School ,,,https://barrfdn-prod.s3.amazonaws.com/image/1707/original.jpg,1707.jpg
1708,Nigel Jacob,2017 Fellow,"Nigel Jacob, Credit: DAVID KIDD
",David Kidd,,https://barrfdn-prod.s3.amazonaws.com/image/1708/original.jpg,1708.jpg
1709,Nigel Jacob headshot,,Nigel Jacob,,,https://barrfdn-prod.s3.amazonaws.com/image/1709/original.png,1709.png
1710,Giles Li headshot,2017 fellow,Giles Li,,,https://barrfdn-prod.s3.amazonaws.com/image/1710/original.jpg,1710.jpg
1711,Darlene Lombos,2017 Fellow,Darlene Lombos,,,https://barrfdn-prod.s3.amazonaws.com/image/1711/original.jpg,1711.jpg
1712,Community Labor United Protest,2017 Fellow,Community Labor United,,,https://barrfdn-prod.s3.amazonaws.com/image/1712/original.jpg,1712.jpg
1714,Martinez,,Martinez,,,https://barrfdn-prod.s3.amazonaws.com/image/1714/original.jpg,1714.jpg
1715,Marty Martinez halfscreen,,Marty Martinez,,,https://barrfdn-prod.s3.amazonaws.com/image/1715/original.jpg,1715.jpg
1716,Ayele Shakur,2017 Fellow,Ayele Shakur,,,https://barrfdn-prod.s3.amazonaws.com/image/1716/original.jpg,1716.jpg
1717,BUILD Greater Boston,fellow,BUILD Greater Boston,,,https://barrfdn-prod.s3.amazonaws.com/image/1717/original.jpg,1717.jpg
1718,Silver Lining Mentoring,fellow,Silver Lining Mentoring,,,https://barrfdn-prod.s3.amazonaws.com/image/1718/original.jpg,1718.jpg
1719,Colby Swettberg,2017 fellow,Colby Swettberg,,,https://barrfdn-prod.s3.amazonaws.com/image/1719/original.jpg,1719.jpg
1720,Yusufi Vali,2017 fellow,Yusufi Vali,,,https://barrfdn-prod.s3.amazonaws.com/image/1720/original.jpg,1720.jpg
1721,ISBCC,,ISBCC,,,https://barrfdn-prod.s3.amazonaws.com/image/1721/original.jpg,1721.jpg
1722,ISBCC one boston,,ISBCC,,,https://barrfdn-prod.s3.amazonaws.com/image/1722/original.jpg,1722.jpg
1723,ISCBB homepage,,ISCBB,,,https://barrfdn-prod.s3.amazonaws.com/image/1723/original.jpg,1723.jpg
1724,Muniz Academy,fellow,Margarita Muñiz Academy,,,https://barrfdn-prod.s3.amazonaws.com/image/1724/original.jpg,1724.jpg
1725,Dania Vázquez,2017 fellow,Dania Vázquez,,,https://barrfdn-prod.s3.amazonaws.com/image/1725/original.jpg,1725.jpg
1726,Margarita Muñiz Academy 2,,"Margarita Muñiz Academy
",,,https://barrfdn-prod.s3.amazonaws.com/image/1726/original.jpg,1726.jpg
1727,Diana Vazquez 2,,Diana Vazquez,,,https://barrfdn-prod.s3.amazonaws.com/image/1727/original.jpg,1727.jpg
1728,David Waters headshot,2017 fellow,David Waters,,,https://barrfdn-prod.s3.amazonaws.com/image/1728/original.jpg,1728.jpg
1729,Community Servings,fellow,Community Servings,,,https://barrfdn-prod.s3.amazonaws.com/image/1729/original.jpg,1729.jpg
1730,2017 Barr Fellows,,Barr Fellows Class of 2017,,,https://barrfdn-prod.s3.amazonaws.com/image/1730/original.jpg,1730.jpg
1731,Barr Fellows 2017 2,,Barr Fellows Class of 2017,,,https://barrfdn-prod.s3.amazonaws.com/image/1731/original.jpg,1731.jpg
1732,Barr Fellows banner,,Barr Fellows banner,,,https://barrfdn-prod.s3.amazonaws.com/image/1732/original.jpg,1732.jpg
1733,Christine Poff,,Christine Poff,,,https://barrfdn-prod.s3.amazonaws.com/image/1733/original.jpeg,1733.jpeg
1734,Deborah Jackson,,Deborah Jackson,,,https://barrfdn-prod.s3.amazonaws.com/image/1734/original.jpeg,1734.jpeg
1735,Jenny Amory new,,Jenny Amory,,,https://barrfdn-prod.s3.amazonaws.com/image/1735/original.jpg,1735.jpg
1736,Pierre New,,Pierre Jonas Imbert ,,,https://barrfdn-prod.s3.amazonaws.com/image/1736/original.jpg,1736.jpg
1737,Jesse Solomon new,,Jesse Solomon,,,https://barrfdn-prod.s3.amazonaws.com/image/1737/original.png,1737.png
1738,Juan Vega,,Juan Vega,,,https://barrfdn-prod.s3.amazonaws.com/image/1738/original.jpg,1738.jpg
1739,John Barros New,,John Barros,,,https://barrfdn-prod.s3.amazonaws.com/image/1739/original.jpeg,1739.jpeg
1740,SueEllen Kroll,glasses,SueEllen Kroll,,,https://barrfdn-prod.s3.amazonaws.com/image/1740/original.jpg,1740.jpg
1741,SueEllen Kroll 2,smile,SueEllen Kroll,,,https://barrfdn-prod.s3.amazonaws.com/image/1741/original.jpg,1741.jpg
1742,Kate Dobin,,Kate Dobin,,,https://barrfdn-prod.s3.amazonaws.com/image/1742/original.jpg,1742.jpg
1743,Kate Dobin 2,,Kate Dobin,,,https://barrfdn-prod.s3.amazonaws.com/image/1743/original.jpg,1743.jpg
1745,Rick Dimino,,Rick Dimino,,,https://barrfdn-prod.s3.amazonaws.com/image/1745/original.jpg,1745.jpg
1746,Russell Holmes,,Russell Holmes,,,https://barrfdn-prod.s3.amazonaws.com/image/1746/original.jpg,1746.jpg
1748,Livable Streets Alliance Evening Rush Hour Challenge 2017,mobility,LivableStreets Alliance 2017 Evening Commute Challenge,,http://www.livablestreets.info/,https://barrfdn-prod.s3.amazonaws.com/image/1748/original.jpg,1748.jpg
